frame_id,timestamp_ms,status,x1,y1,x2,y2,bbox_width_px,bbox_height_px,conf,detector_source,raw_x_cam,raw_y_cam,raw_z_cam,filtered_x_cam,filtered_y_cam,filtered_z_cam,raw_x_world,raw_y_world,raw_z_world,filtered_x_world,filtered_y_world,filtered_z_world,height_x_cam,height_y_cam,height_z_cam,height_x_world,height_y_world,height_z_world,ground_model_centroid_x_cam,ground_model_centroid_y_cam,ground_model_centroid_z_cam,ground_model_centroid_x_world,ground_model_centroid_y_world,ground_model_centroid_z_world,ground_contact_x_world,ground_contact_y_world,ground_contact_z_world,strict_raw_x_world,strict_raw_y_world,strict_raw_z_world,strict_filtered_x_world,strict_filtered_y_world,strict_filtered_z_world,height_ground_depth_delta_m,height_ground_world_xy_delta_m,used_height_fallback,blur_laplacian_var,brightness_mean,contrast_std,is_blurry,is_low_light,flow_points,flow_quality
41,1368,detected,739.03,479.64,1190.72,863.36,451.69,383.73,0.918,blue_hsv_shape,0.0098,0.3377,2.6999,0.0098,0.3377,2.6999,2.5205,-0.0098,0.3250,2.5666,-0.0135,0.3250,0.0082,0.2204,2.3455,2.2085,-0.0082,0.5300,0.0098,0.3377,2.6999,2.5205,-0.0098,0.3250,2.5205,-0.0098,0.0000,2.5205,-0.0098,0.3250,2.5666,-0.0135,0.3250,0.3545,0.3120,0,126.7112,120.9933,71.4700,0,0,80,0.9857
42,1401,detected,734.66,479.03,1195.78,868.75,461.11,389.72,0.920,blue_hsv_shape,0.0105,0.3437,2.6777,0.0105,0.3437,2.6777,2.4975,-0.0105,0.3250,2.5482,-0.0118,0.3250,0.0086,0.2209,2.3083,2.1725,-0.0086,0.5392,0.0105,0.3437,2.6777,2.4975,-0.0105,0.3250,2.4975,-0.0105,0.0000,2.4975,-0.0105,0.3250,2.5482,-0.0118,0.3250,0.3694,0.3251,0,126.6928,120.8491,71.3636,0,0,80,0.9871
43,1435,detected,732.10,478.43,1198.88,871.68,466.78,393.24,0.920,blue_hsv_shape,0.0110,0.3468,2.6659,0.0110,0.3468,2.6659,2.4853,-0.0110,0.3250,2.5299,-0.0106,0.3250,0.0090,0.2208,2.2871,2.1520,-0.0090,0.5448,0.0110,0.3468,2.6659,2.4853,-0.0110,0.3250,2.4853,-0.0110,0.0000,2.4853,-0.0110,0.3250,2.5299,-0.0106,0.3250,0.3788,0.3333,0,126.6824,120.8475,71.3627,0,0,80,1.0000
44,1468,detected,728.79,477.98,1206.80,873.45,478.01,395.47,0.924,blue_hsv_shape,0.0155,0.3488,2.6587,0.0155,0.3488,2.6587,2.4778,-0.0155,0.3250,2.5128,-0.0104,0.3250,0.0127,0.2206,2.2739,2.1393,-0.0127,0.5484,0.0155,0.3488,2.6587,2.4778,-0.0155,0.3250,2.4778,-0.0155,0.0000,2.4778,-0.0155,0.3250,2.5128,-0.0104,0.3250,0.3848,0.3385,0,126.7055,120.7252,71.2519,0,0,80,0.9847
45,1502,detected,725.11,478.07,1215.37,879.98,490.26,401.91,0.927,blue_hsv_shape,0.0202,0.3558,2.6326,0.0202,0.3558,2.6326,2.4508,-0.0202,0.3250,2.4932,-0.0112,0.3250,0.0164,0.2223,2.2361,2.1024,-0.0164,0.5566,0.0202,0.3558,2.6326,2.4508,-0.0202,0.3250,2.4508,-0.0202,0.0000,2.4508,-0.0202,0.3250,2.4932,-0.0112,0.3250,0.3965,0.3485,0,126.9812,120.4756,71.1147,0,0,80,0.9837
46,1535,detected,721.05,477.93,1222.23,883.65,501.19,405.73,0.930,blue_hsv_shape,0.0228,0.3596,2.6181,0.0228,0.3596,2.6181,2.4358,-0.0228,0.3250,2.4736,-0.0126,0.3250,0.0184,0.2229,2.2143,2.0811,-0.0184,0.5616,0.0228,0.3596,2.6181,2.4358,-0.0228,0.3250,2.4358,-0.0228,0.0000,2.4358,-0.0228,0.3250,2.4736,-0.0126,0.3250,0.4038,0.3547,0,126.9492,120.2551,70.9813,0,0,80,0.9818
47,1568,detected,716.81,477.59,1227.89,883.45,511.08,405.85,0.933,blue_hsv_shape,0.0242,0.3594,2.6189,0.0242,0.3594,2.6189,2.4366,-0.0242,0.3250,2.4571,-0.0141,0.3250,0.0195,0.2224,2.2136,2.0807,-0.0195,0.5622,0.0242,0.3594,2.6189,2.4366,-0.0242,0.3250,2.4366,-0.0242,0.0000,2.4366,-0.0242,0.3250,2.4571,-0.0141,0.3250,0.4053,0.3560,0,126.9432,120.0430,70.8767,0,0,80,0.9806
48,1602,detected,714.38,477.42,1230.90,882.82,516.52,405.40,0.933,blue_hsv_shape,0.0248,0.3588,2.6214,0.0248,0.3588,2.6214,2.4392,-0.0248,0.3250,2.4438,-0.0157,0.3250,0.0200,0.2220,2.2163,2.0833,-0.0200,0.5619,0.0248,0.3588,2.6214,2.4392,-0.0248,0.3250,2.4392,-0.0248,0.0000,2.4392,-0.0248,0.3250,2.4438,-0.0157,0.3250,0.4051,0.3560,0,126.9307,120.0431,70.8767,0,0,80,1.0000
49,1635,detected,711.18,477.38,1238.43,882.03,527.25,404.65,0.936,blue_hsv_shape,0.0291,0.3579,2.6245,0.0291,0.3579,2.6245,2.4424,-0.0291,0.3250,2.4334,-0.0179,0.3250,0.0235,0.2218,2.2205,2.0874,-0.0235,0.5611,0.0291,0.3579,2.6245,2.4424,-0.0291,0.3250,2.4424,-0.0291,0.0000,2.4424,-0.0291,0.3250,2.4334,-0.0179,0.3250,0.4040,0.3550,0,126.7216,119.7989,70.7870,0,0,80,0.9762
50,1668,detected,707.61,477.82,1246.50,879.79,538.89,401.97,0.939,blue_hsv_shape,0.0336,0.3556,2.6333,0.0336,0.3556,2.6333,2.4516,-0.0336,0.3250,2.4269,-0.0208,0.3250,0.0273,0.2219,2.2357,2.1021,-0.0273,0.5571,0.0336,0.3556,2.6333,2.4516,-0.0336,0.3250,2.4516,-0.0336,0.0000,2.4516,-0.0336,0.3250,2.4269,-0.0208,0.3250,0.3976,0.3495,0,126.3846,119.4880,70.7182,0,0,80,0.9592
51,1702,detected,703.61,478.21,1252.33,878.19,548.72,399.98,0.941,blue_hsv_shape,0.0355,0.3539,2.6397,0.0355,0.3539,2.6397,2.4581,-0.0355,0.3250,2.4234,-0.0238,0.3250,0.0289,0.2220,2.2471,2.1131,-0.0289,0.5539,0.0355,0.3539,2.6397,2.4581,-0.0355,0.3250,2.4581,-0.0355,0.0000,2.4581,-0.0355,0.3250,2.4234,-0.0238,0.3250,0.3925,0.3451,0,126.1804,119.2558,70.6772,0,0,80,0.9692
52,1735,detected,701.56,478.03,1258.83,877.08,557.26,399.05,0.943,blue_hsv_shape,0.0400,0.3527,2.6441,0.0400,0.3527,2.6441,2.4627,-0.0400,0.3250,2.4220,-0.0272,0.3250,0.0325,0.2215,2.2526,2.1185,-0.0325,0.5530,0.0400,0.3527,2.6441,2.4627,-0.0400,0.3250,2.4627,-0.0400,0.0000,2.4627,-0.0400,0.3250,2.4220,-0.0272,0.3250,0.3915,0.3443,0,126.2179,118.9309,70.6450,0,0,80,0.9656
53,1768,detected,699.50,477.96,1262.13,876.39,562.63,398.43,0.943,blue_hsv_shape,0.0412,0.3519,2.6468,0.0412,0.3519,2.6468,2.4655,-0.0412,0.3250,2.4221,-0.0305,0.3250,0.0336,0.2213,2.2562,2.1221,-0.0336,0.5523,0.0412,0.3519,2.6468,2.4655,-0.0412,0.3250,2.4655,-0.0412,0.0000,2.4655,-0.0412,0.3250,2.4221,-0.0305,0.3250,0.3906,0.3435,0,126.2100,118.9313,70.6449,0,0,80,0.9999
54,1802,detected,698.64,478.02,1265.47,877.00,566.83,398.98,0.945,blue_hsv_shape,0.0436,0.3526,2.6444,0.0436,0.3526,2.6444,2.4630,-0.0436,0.3250,2.4227,-0.0338,0.3250,0.0355,0.2215,2.2530,2.1189,-0.0355,0.5529,0.0436,0.3526,2.6444,2.4630,-0.0436,0.3250,2.4630,-0.0436,0.0000,2.4630,-0.0436,0.3250,2.4227,-0.0338,0.3250,0.3914,0.3442,0,126.0425,118.6548,70.6273,0,0,80,0.9643
55,1835,detected,698.10,478.95,1272.22,895.82,574.12,416.88,0.911,blue_hsv_shape,0.0485,0.3723,2.5710,0.0485,0.3723,2.5710,2.3870,-0.0485,0.3250,2.4098,-0.0376,0.3250,0.0387,0.2269,2.1523,2.0202,-0.0387,0.5738,0.0485,0.3723,2.5710,2.3870,-0.0485,0.3250,2.3870,-0.0485,0.0000,2.3870,-0.0485,0.3250,2.4098,-0.0376,0.3250,0.4187,0.3669,0,126.3434,118.3570,70.6199,0,0,80,0.9628
56,1869,detected,695.14,478.46,1278.79,889.94,583.65,411.48,0.946,blue_hsv_shape,0.0524,0.3662,2.5935,0.0524,0.3662,2.5935,2.4104,-0.0524,0.3250,2.4031,-0.0416,0.3250,0.0421,0.2250,2.1818,2.0492,-0.0421,0.5680,0.0524,0.3662,2.5935,2.4104,-0.0524,0.3250,2.4104,-0.0524,0.0000,2.4104,-0.0524,0.3250,2.4031,-0.0416,0.3250,0.4117,0.3613,0,125.9649,118.1707,70.6014,0,0,80,0.9518
57,1902,detected,693.47,478.44,1284.29,886.95,590.81,408.52,0.945,blue_hsv_shape,0.0564,0.3631,2.6051,0.0564,0.3631,2.6051,2.4223,-0.0564,0.3250,2.4001,-0.0459,0.3250,0.0454,0.2243,2.1982,2.0652,-0.0454,0.5644,0.0564,0.3631,2.6051,2.4223,-0.0564,0.3250,2.4223,-0.0564,0.0000,2.4223,-0.0564,0.3250,2.4001,-0.0459,0.3250,0.4069,0.3573,0,126.1141,117.9608,70.5892,0,0,80,0.9345
58,1935,detected,692.51,478.56,1287.06,885.37,594.55,406.81,0.946,blue_hsv_shape,0.0583,0.3615,2.6112,0.0583,0.3615,2.6112,2.4287,-0.0583,0.3250,2.3992,-0.0499,0.3250,0.0470,0.2241,2.2077,2.0745,-0.0470,0.5621,0.0583,0.3615,2.6112,2.4287,-0.0583,0.3250,2.4287,-0.0583,0.0000,2.4287,-0.0583,0.3250,2.3992,-0.0499,0.3250,0.4035,0.3544,0,126.1092,117.9613,70.5895,0,0,80,0.9999
59,1969,detected,690.15,478.70,1289.00,884.29,598.85,405.60,0.943,blue_hsv_shape,0.0579,0.3604,2.6154,0.0579,0.3604,2.6154,2.4331,-0.0579,0.3250,2.3999,-0.0532,0.3250,0.0468,0.2241,2.2145,2.0811,-0.0468,0.5604,0.0579,0.3604,2.6154,2.4331,-0.0579,0.3250,2.4331,-0.0579,0.0000,2.4331,-0.0579,0.3250,2.3999,-0.0532,0.3250,0.4009,0.3521,0,125.9573,117.8238,70.5583,0,0,80,0.9360
60,2002,detected,689.04,478.86,1292.66,884.09,603.62,405.23,0.941,blue_hsv_shape,0.0605,0.3601,2.6162,0.0605,0.3601,2.6162,2.4339,-0.0605,0.3250,2.4012,-0.0565,0.3250,0.0489,0.2242,2.2166,2.0830,-0.0489,0.5597,0.0605,0.3601,2.6162,2.4339,-0.0605,0.3250,2.4339,-0.0605,0.0000,2.4339,-0.0605,0.3250,2.4012,-0.0565,0.3250,0.3997,0.3511,0,126.1398,117.6353,70.5184,0,0,80,0.9243
61,2035,detected,688.54,478.96,1295.46,883.97,606.93,405.00,0.941,blue_hsv_shape,0.0627,0.3600,2.6167,0.0627,0.3600,2.6167,2.4344,-0.0627,0.3250,2.4030,-0.0597,0.3250,0.0508,0.2244,2.2178,2.0841,-0.0508,0.5593,0.0627,0.3600,2.6167,2.4344,-0.0627,0.3250,2.4344,-0.0627,0.0000,2.4344,-0.0627,0.3250,2.4030,-0.0597,0.3250,0.3989,0.3504,0,126.0065,117.5881,70.5139,0,0,80,0.8961
62,2069,detected,687.03,479.02,1299.11,883.91,612.07,404.88,0.938,blue_hsv_shape,0.0648,0.3600,2.6169,0.0648,0.3600,2.6169,2.4346,-0.0648,0.3250,2.4051,-0.0627,0.3250,0.0525,0.2244,2.2184,2.0848,-0.0525,0.5590,0.0648,0.3600,2.6169,2.4346,-0.0648,0.3250,2.4346,-0.0648,0.0000,2.4346,-0.0648,0.3250,2.4051,-0.0627,0.3250,0.3985,0.3500,0,126.0841,117.5028,70.4862,0,0,80,0.9046
63,2102,detected,686.14,479.06,1300.99,883.89,614.84,404.83,0.938,blue_hsv_shape,0.0658,0.3599,2.6170,0.0658,0.3599,2.6170,2.4347,-0.0658,0.3250,2.4074,-0.0654,0.3250,0.0533,0.2245,2.2187,2.0850,-0.0533,0.5589,0.0658,0.3599,2.6170,2.4347,-0.0658,0.3250,2.4347,-0.0658,0.0000,2.4347,-0.0658,0.3250,2.4074,-0.0654,0.3250,0.3983,0.3499,0,126.0794,117.5036,70.4863,0,0,80,0.9999
64,2135,detected,685.71,479.07,1301.72,883.89,616.01,404.82,0.939,blue_hsv_shape,0.0661,0.3599,2.6170,0.0661,0.3599,2.6170,2.4347,-0.0661,0.3250,2.4098,-0.0676,0.3250,0.0535,0.2245,2.2188,2.0851,-0.0535,0.5589,0.0661,0.3599,2.6170,2.4347,-0.0661,0.3250,2.4347,-0.0661,0.0000,2.4347,-0.0661,0.3250,2.4098,-0.0676,0.3250,0.3982,0.3498,0,126.0538,117.4691,70.4825,0,0,80,0.9073
65,2169,detected,685.66,479.07,1302.78,883.90,617.12,404.84,0.938,blue_hsv_shape,0.0671,0.3600,2.6169,0.0671,0.3600,2.6169,2.4346,-0.0671,0.3250,2.4122,-0.0696,0.3250,0.0543,0.2245,2.2187,2.0850,-0.0543,0.5589,0.0671,0.3600,2.6169,2.4346,-0.0671,0.3250,2.4346,-0.0671,0.0000,2.4346,-0.0671,0.3250,2.4122,-0.0696,0.3250,0.3983,0.3499,0,126.3206,117.4166,70.4789,0,0,80,0.9417
66,2202,detected,685.71,479.78,1303.17,900.73,617.46,420.95,0.925,blue_hsv_shape,0.0660,0.3773,2.5523,0.0660,0.3773,2.5523,2.3677,-0.0660,0.3250,2.4022,-0.0710,0.3250,0.0525,0.2290,2.1302,1.9983,-0.0525,0.5775,0.0660,0.3773,2.5523,2.3677,-0.0660,0.3250,2.3677,-0.0660,0.0000,2.3677,-0.0660,0.3250,2.4022,-0.0710,0.3250,0.4221,0.3696,0,126.1218,117.4286,70.4909,0,0,80,0.8838
67,2236,detected,685.86,479.15,1303.11,912.13,617.25,432.98,0.924,blue_hsv_shape,0.0651,0.3886,2.5101,0.0651,0.3886,2.5101,2.3240,-0.0651,0.3250,2.3853,-0.0719,0.3250,0.0510,0.2304,2.0686,1.9385,-0.0510,0.5921,0.0651,0.3886,2.5101,2.3240,-0.0651,0.3250,2.3240,-0.0651,0.0000,2.3240,-0.0651,0.3250,2.3853,-0.0719,0.3250,0.4415,0.3857,0,126.1583,117.3871,70.5011,0,0,80,0.9073
68,2269,detected,686.05,478.37,1302.83,920.41,616.78,442.04,0.922,blue_hsv_shape,0.0643,0.3966,2.4802,0.0643,0.3966,2.4802,2.2930,-0.0643,0.3250,2.3647,-0.0723,0.3250,0.0499,0.2309,2.0246,1.8958,-0.0499,0.6029,0.0643,0.3966,2.4802,2.2930,-0.0643,0.3250,2.2930,-0.0643,0.0000,2.2930,-0.0643,0.3250,2.3647,-0.0723,0.3250,0.4556,0.3975,0,126.1493,117.3876,70.5010,0,0,80,1.0000
69,2302,detected,686.20,476.68,1301.40,904.69,615.19,428.02,0.939,blue_hsv_shape,0.0645,0.3812,2.5375,0.0645,0.3812,2.5375,2.3524,-0.0645,0.3250,2.3574,-0.0725,0.3250,0.0506,0.2258,2.0944,1.9646,-0.0506,0.5898,0.0645,0.3812,2.5375,2.3524,-0.0645,0.3250,2.3524,-0.0645,0.0000,2.3524,-0.0645,0.3250,2.3574,-0.0725,0.3250,0.4431,0.3880,0,126.0599,117.3953,70.5157,0,0,80,0.8978
70,2336,detected,686.39,476.20,1300.42,893.96,614.03,417.76,0.938,blue_hsv_shape,0.0646,0.3704,2.5780,0.0646,0.3704,2.5780,2.3943,-0.0646,0.3250,2.3593,-0.0725,0.3250,0.0513,0.2229,2.1482,2.0173,-0.0513,0.5787,0.0646,0.3704,2.5780,2.3943,-0.0646,0.3250,2.3943,-0.0646,0.0000,2.3943,-0.0646,0.3250,2.3593,-0.0725,0.3250,0.4298,0.3772,0,126.2793,117.3422,70.5298,0,0,80,0.9104
71,2369,detected,686.89,477.28,1297.92,907.25,611.03,429.97,0.918,blue_hsv_shape,0.0616,0.3838,2.5281,0.0616,0.3838,2.5281,2.3426,-0.0616,0.3250,2.3518,-0.0719,0.3250,0.0483,0.2271,2.0844,1.9546,-0.0483,0.5912,0.0616,0.3838,2.5281,2.3426,-0.0616,0.3250,2.3426,-0.0616,0.0000,2.3426,-0.0616,0.3250,2.3518,-0.0719,0.3250,0.4437,0.3882,0,126.1339,117.4505,70.5507,0,0,80,0.9037
72,2402,detected,687.24,478.07,1294.79,916.34,607.55,438.27,0.918,blue_hsv_shape,0.0583,0.3927,2.4949,0.0583,0.3927,2.4949,2.3082,-0.0583,0.3250,2.3392,-0.0705,0.3250,0.0453,0.2298,2.0430,1.9139,-0.0453,0.5992,0.0583,0.3927,2.4949,2.3082,-0.0583,0.3250,2.3082,-0.0583,0.0000,2.3082,-0.0583,0.3250,2.3392,-0.0705,0.3250,0.4519,0.3946,0,126.2337,117.5107,70.5690,0,0,80,0.9033
73,2436,detected,687.58,478.26,1292.83,921.96,605.25,443.69,0.918,blue_hsv_shape,0.0563,0.3981,2.4747,0.0563,0.3981,2.4747,2.2874,-0.0563,0.3250,2.3245,-0.0688,0.3250,0.0436,0.2311,2.0168,1.8883,-0.0436,0.6048,0.0563,0.3981,2.4747,2.2874,-0.0563,0.3250,2.2874,-0.0563,0.0000,2.2874,-0.0563,0.3250,2.3245,-0.0688,0.3250,0.4579,0.3993,0,126.2230,117.5119,70.5690,0,0,80,1.0000
74,2469,detected,687.80,477.58,1290.72,916.55,602.92,438.96,0.931,blue_hsv_shape,0.0550,0.3929,2.4941,0.0550,0.3929,2.4941,2.3075,-0.0550,0.3250,2.3155,-0.0669,0.3250,0.0427,0.2292,2.0397,1.9109,-0.0427,0.6006,0.0550,0.3929,2.4941,2.3075,-0.0550,0.3250,2.3075,-0.0550,0.0000,2.3075,-0.0550,0.3250,2.3155,-0.0669,0.3250,0.4544,0.3968,0,126.2585,117.6079,70.5827,0,0,80,0.9134
75,2502,detected,687.80,477.61,1286.65,916.74,598.85,439.13,0.922,blue_hsv_shape,0.0511,0.3930,2.4935,0.0511,0.3930,2.4935,2.3068,-0.0511,0.3250,2.3078,-0.0645,0.3250,0.0397,0.2293,2.0390,1.9101,-0.0397,0.6008,0.0511,0.3930,2.4935,2.3068,-0.0511,0.3250,2.3068,-0.0511,0.0000,2.3068,-0.0511,0.3250,2.3078,-0.0645,0.3250,0.4545,0.3968,0,125.7600,117.6818,70.5881,0,0,80,0.9137
76,2536,detected,686.77,476.84,1282.12,904.36,595.35,427.52,0.941,blue_hsv_shape,0.0466,0.3809,2.5389,0.0466,0.3809,2.5389,2.3538,-0.0466,0.3250,2.3105,-0.0613,0.3250,0.0367,0.2259,2.0971,1.9672,-0.0367,0.5890,0.0466,0.3809,2.5389,2.3538,-0.0466,0.3250,2.3538,-0.0466,0.0000,2.3538,-0.0466,0.3250,2.3105,-0.0613,0.3250,0.4418,0.3867,0,125.6199,117.8518,70.5999,0,0,80,0.9232
77,2569,detected,684.13,476.65,1277.02,886.78,592.89,410.13,0.940,blue_hsv_shape,0.0402,0.3629,2.6058,0.0402,0.3629,2.6058,2.4231,-0.0402,0.3250,2.3264,-0.0573,0.3250,0.0322,0.2219,2.1898,2.0578,-0.0322,0.5689,0.0402,0.3629,2.6058,2.4231,-0.0402,0.3250,2.4231,-0.0402,0.0000,2.4231,-0.0402,0.3250,2.3264,-0.0573,0.3250,0.4160,0.3654,0,125.7496,117.9229,70.6202,0,0,80,0.9365
78,2603,detected,682.69,477.50,1274.26,880.03,591.57,402.53,0.941,blue_hsv_shape,0.0364,0.3558,2.6323,0.0364,0.3558,2.6323,2.4506,-0.0364,0.3250,2.3464,-0.0530,0.3250,0.0295,0.2215,2.2326,2.0992,-0.0295,0.5582,0.0364,0.3558,2.6323,2.4506,-0.0364,0.3250,2.4506,-0.0364,0.0000,2.4506,-0.0364,0.3250,2.3464,-0.0530,0.3250,0.3998,0.3514,0,125.6653,117.9371,70.6258,0,0,80,0.9997
79,2636,detected,678.93,477.98,1271.31,871.56,592.37,393.58,0.935,blue_hsv_shape,0.0301,0.3467,2.6663,0.0301,0.3467,2.6663,2.4857,-0.0301,0.3250,2.3710,-0.0480,0.3250,0.0247,0.2201,2.2851,2.1503,-0.0247,0.5459,0.0301,0.3467,2.6663,2.4857,-0.0301,0.3250,2.4857,-0.0301,0.0000,2.4857,-0.0301,0.3250,2.3710,-0.0480,0.3250,0.3812,0.3355,0,125.6287,118.0564,70.6533,0,0,80,0.9489
80,2669,detected,675.42,478.51,1264.96,865.46,589.54,386.95,0.939,blue_hsv_shape,0.0205,0.3400,2.6912,0.0205,0.3400,2.6912,2.5115,-0.0205,0.3250,2.3982,-0.0418,0.3250,0.0169,0.2194,2.3255,2.1895,-0.0169,0.5362,0.0205,0.3400,2.6912,2.5115,-0.0205,0.3250,2.5115,-0.0205,0.0000,2.5115,-0.0205,0.3250,2.3982,-0.0418,0.3250,0.3657,0.3220,0,126.1377,118.1217,70.6775,0,0,80,0.9613
81,2703,detected,672.53,478.98,1259.45,861.45,586.92,382.46,0.938,blue_hsv_shape,0.0121,0.3356,2.7079,0.0121,0.3356,2.7079,2.5287,-0.0121,0.3250,2.4256,-0.0348,0.3250,0.0101,0.2190,2.3536,2.2167,-0.0101,0.5293,0.0121,0.3356,2.7079,2.5287,-0.0121,0.3250,2.5287,-0.0121,0.0000,2.5287,-0.0121,0.3250,2.4256,-0.0348,0.3250,0.3542,0.3120,0,126.0753,118.3498,70.7180,0,0,80,0.9612
82,2736,detected,670.97,479.83,1253.60,858.78,582.63,378.96,0.939,blue_hsv_shape,0.0046,0.3326,2.7190,0.0046,0.3326,2.7190,2.5403,-0.0046,0.3250,2.4520,-0.0272,0.3250,0.0039,0.2196,2.3759,2.2381,-0.0039,0.5230,0.0046,0.3326,2.7190,2.5403,-0.0046,0.3250,2.5403,-0.0046,0.0000,2.5403,-0.0046,0.3250,2.4520,-0.0272,0.3250,0.3431,0.3021,0,126.3615,118.4928,70.7456,0,0,80,0.9751
83,2769,detected,670.49,480.41,1250.52,857.81,580.03,377.41,0.939,blue_hsv_shape,0.0010,0.3315,2.7230,0.0010,0.3315,2.7230,2.5445,-0.0010,0.3250,2.4760,-0.0200,0.3250,0.0009,0.2201,2.3858,2.2476,-0.0009,0.5199,0.0010,0.3315,2.7230,2.5445,-0.0010,0.3250,2.5445,-0.0010,0.0000,2.5445,-0.0010,0.3250,2.4760,-0.0200,0.3250,0.3372,0.2969,0,126.3569,118.4934,70.7457,0,0,80,1.0000
84,2803,detected,669.36,480.60,1246.15,855.84,576.78,375.24,0.940,blue_hsv_shape,-0.0046,0.3293,2.7314,-0.0046,0.3293,2.7314,2.5531,0.0046,0.3250,2.4984,-0.0127,0.3250,-0.0038,0.2199,2.4000,2.2613,0.0038,0.5164,-0.0046,0.3293,2.7314,2.5531,0.0046,0.3250,2.5531,0.0046,0.0000,2.5531,0.0046,0.3250,2.4984,-0.0127,0.3250,0.3314,0.2918,0,126.5121,118.6247,70.7753,0,0,80,0.9769
85,2836,detected,666.87,481.58,1241.36,867.44,574.48,385.86,0.938,blue_hsv_shape,-0.0118,0.3422,2.6831,-0.0118,0.3422,2.6831,2.5031,0.0118,0.3250,2.5084,-0.0051,0.3250,-0.0098,0.2242,2.3315,2.1940,0.0098,0.5300,-0.0118,0.3422,2.6831,2.5031,0.0118,0.3250,2.5031,0.0118,0.0000,2.5031,0.0118,0.3250,2.5084,-0.0051,0.3250,0.3516,0.3091,0,126.8450,118.6950,70.8085,0,0,80,0.9749
86,2870,detected,663.61,480.85,1230.85,863.26,567.24,382.41,0.945,blue_hsv_shape,-0.0257,0.3376,2.7003,-0.0257,0.3376,2.7003,2.5209,0.0257,0.3250,2.5197,0.0040,0.3250,-0.0215,0.2221,2.3534,2.2157,0.0215,0.5263,-0.0257,0.3376,2.7003,2.5209,0.0257,0.3250,2.5209,0.0257,0.0000,2.5209,0.0257,0.3250,2.5197,0.0040,0.3250,0.3469,0.3052,0,126.7893,118.8224,70.8547,0,0,80,0.9769
87,2903,detected,660.13,480.20,1223.86,856.73,563.72,376.53,0.940,blue_hsv_shape,-0.0366,0.3303,2.7275,-0.0366,0.3303,2.7275,2.5491,0.0366,0.3250,2.5342,0.0139,0.3250,-0.0308,0.2196,2.3915,2.2532,0.0308,0.5190,-0.0366,0.3303,2.7275,2.5491,0.0366,0.3250,2.5491,0.0366,0.0000,2.5491,0.0366,0.3250,2.5342,0.0139,0.3250,0.3360,0.2960,0,127.0440,118.8950,70.8985,0,0,80,0.9760
88,2936,detected,658.47,479.99,1220.33,852.73,561.86,372.74,0.940,blue_hsv_shape,-0.0421,0.3258,2.7445,-0.0421,0.3258,2.7445,2.5667,0.0421,0.3250,2.5496,0.0234,0.3250,-0.0356,0.2182,2.4166,2.2778,0.0356,0.5137,-0.0421,0.3258,2.7445,2.5667,0.0421,0.3250,2.5667,0.0421,0.0000,2.5667,0.0421,0.3250,2.5496,0.0234,0.3250,0.3278,0.2889,0,127.0263,118.8962,70.8992,0,0,80,1.0000
89,2970,detected,655.73,479.93,1216.82,849.51,561.09,369.58,0.937,blue_hsv_shape,-0.0487,0.3221,2.7582,-0.0487,0.3221,2.7582,2.5809,0.0487,0.3250,2.5651,0.0327,0.3250,-0.0413,0.2173,2.4379,2.2986,0.0413,0.5091,-0.0487,0.3221,2.7582,2.5809,0.0487,0.3250,2.5809,0.0487,0.0000,2.5809,0.0487,0.3250,2.5651,0.0327,0.3250,0.3203,0.2824,0,127.0032,118.9854,70.9299,0,0,80,0.9700
90,3003,detected,647.51,480.63,1208.04,856.69,560.53,376.06,0.936,blue_hsv_shape,-0.0655,0.3303,2.7276,-0.0655,0.3303,2.7276,2.5491,0.0655,0.3250,2.5720,0.0437,0.3250,-0.0551,0.2202,2.3942,2.2557,0.0551,0.5177,-0.0655,0.3303,2.7276,2.5491,0.0655,0.3250,2.5491,0.0655,0.0000,2.5491,0.0655,0.3250,2.5720,0.0437,0.3250,0.3333,0.2937,0,127.3219,118.9507,70.9594,0,0,80,0.9692
91,3036,detected,641.16,480.01,1199.36,850.22,558.21,370.21,0.937,blue_hsv_shape,-0.0816,0.3230,2.7550,-0.0816,0.3230,2.7550,2.5775,0.0816,0.3250,2.5826,0.0560,0.3250,-0.0691,0.2176,2.4333,2.2940,0.0691,0.5101,-0.0816,0.3230,2.7550,2.5775,0.0816,0.3250,2.5775,0.0816,0.0000,2.5775,0.0816,0.3250,2.5826,0.0560,0.3250,0.3217,0.2838,0,127.5112,119.1020,71.0155,0,0,80,0.9677
92,3070,detected,636.68,479.76,1190.84,845.19,554.16,365.42,0.939,blue_hsv_shape,-0.0956,0.3172,2.7766,-0.0956,0.3172,2.7766,2.5999,0.0956,0.3250,2.5952,0.0692,0.3250,-0.0815,0.2159,2.4659,2.3260,0.0815,0.5033,-0.0956,0.3172,2.7766,2.5999,0.0956,0.3250,2.5999,0.0956,0.0000,2.5999,0.0956,0.3250,2.5952,0.0692,0.3250,0.3107,0.2742,0,127.7491,119.1529,71.0453,0,0,80,0.9667
