frame_id,timestamp_ms,x1,y1,x2,y2,status,track_state,occlusion_age,detector_source,x_cam,y_cam,z_cam,x_world,y_world,z_world,conf,x_world_raw,y_world_raw,z_world_raw,x_world_filt,y_world_filt,z_world_filt,sigma_x,sigma_y,sigma_z,mu_stationary,gate_d2
98,3270,618.16,477.66,1163.88,833.83,detected,CONFIRMED,0,blue_hsv_shape,-0.1176,0.3048,2.8227,2.6476,0.1176,0.3250,0.937,2.6514,0.1450,0.3250,2.6476,0.1176,0.3250,0.0393,0.0393,0.0393,0.000,0.0768
99,3303,617.12,478.32,1157.91,846.34,detected,CONFIRMED,0,blue_hsv_shape,-0.1305,0.3055,2.8200,2.6448,0.1305,0.3250,0.933,2.5941,0.1497,0.3250,2.6448,0.1305,0.3250,0.0392,0.0392,0.0392,0.000,0.6670
100,3337,613.15,479.70,1154.57,854.10,detected,CONFIRMED,0,blue_hsv_shape,-0.1424,0.3080,2.8108,2.6353,0.1424,0.3250,0.924,2.5596,0.1555,0.3250,2.6353,0.1424,0.3250,0.0393,0.0393,0.0393,0.063,1.0697
101,3370,604.41,479.05,1153.11,841.85,detected,CONFIRMED,0,blue_hsv_shape,-0.1547,0.3078,2.8117,2.6363,0.1547,0.3250,0.911,2.6141,0.1689,0.3250,2.6363,0.1547,0.3250,0.0393,0.0393,0.0393,0.062,0.2142
102,3403,597.97,478.44,1151.58,831.86,detected,CONFIRMED,0,blue_hsv_shape,-0.1671,0.3055,2.8202,2.6451,0.1671,0.3250,0.910,2.6600,0.1797,0.3250,2.6451,0.1671,0.3250,0.0394,0.0394,0.0394,0.025,0.3118
103,3437,594.06,478.40,1153.97,825.51,detected,CONFIRMED,0,blue_hsv_shape,-0.1780,0.3021,2.8327,2.6580,0.1780,0.3250,0.907,2.6900,0.1830,0.3250,2.6580,0.1780,0.3250,0.0394,0.0394,0.0394,0.000,0.2183
104,3470,590.13,478.48,1156.10,819.89,detected,CONFIRMED,0,blue_hsv_shape,-0.1877,0.2980,2.8482,2.6741,0.1877,0.3250,0.900,2.7169,0.1865,0.3250,2.6741,0.1877,0.3250,0.0395,0.0395,0.0395,0.000,0.2659
105,3504,586.01,477.74,1156.01,815.70,detected,CONFIRMED,0,blue_hsv_shape,-0.1966,0.2934,2.8653,2.6917,0.1966,0.3250,0.898,2.7372,0.1922,0.3250,2.6917,0.1966,0.3250,0.0396,0.0396,0.0396,0.000,0.2063
106,3537,581.05,477.80,1156.11,812.62,detected,CONFIRMED,0,blue_hsv_shape,-0.2050,0.2888,2.8826,2.7097,0.2050,0.3250,0.889,2.7523,0.1984,0.3250,2.7097,0.2050,0.3250,0.0397,0.0397,0.0397,0.000,0.1458
107,3570,573.99,476.89,1118.93,810.32,detected,CONFIRMED,0,blue_hsv_shape,-0.2208,0.2841,2.8998,2.7275,0.2208,0.3250,0.937,2.7628,0.2474,0.3250,2.7275,0.2208,0.3250,0.0395,0.0395,0.0395,0.000,0.3901
108,3604,571.50,476.45,1096.63,809.37,detected,CONFIRMED,0,blue_hsv_shape,-0.2394,0.2800,2.9152,2.7434,0.2394,0.3250,0.939,2.7670,0.2748,0.3250,2.7434,0.2394,0.3250,0.0394,0.0394,0.0394,0.000,0.2051
109,3637,558.46,476.15,1079.95,807.64,detected,CONFIRMED,0,blue_hsv_shape,-0.2613,0.2762,2.9294,2.7581,0.2613,0.3250,0.921,2.7749,0.3082,0.3250,2.7581,0.2613,0.3250,0.0394,0.0394,0.0394,0.000,0.3508
110,3670,551.34,475.92,1066.96,805.00,detected,CONFIRMED,0,blue_hsv_shape,-0.2844,0.2724,2.9436,2.7728,0.2844,0.3250,0.924,2.7876,0.3316,0.3250,2.7728,0.2844,0.3250,0.0394,0.0394,0.0394,0.000,0.2537
111,3704,547.84,475.80,1056.32,802.19,detected,CONFIRMED,0,blue_hsv_shape,-0.3072,0.2686,2.9579,2.7876,0.3072,0.3250,0.928,2.8014,0.3487,0.3250,2.7876,0.3072,0.3250,0.0393,0.0393,0.0393,0.000,0.1633
112,3737,545.07,476.47,1046.88,809.64,detected,CONFIRMED,0,blue_hsv_shape,-0.3284,0.2672,2.9630,2.7929,0.3284,0.3250,0.930,2.7635,0.3582,0.3250,2.7929,0.3284,0.3250,0.0393,0.0393,0.0393,0.000,0.5730
113,3770,544.38,476.64,1042.59,814.64,detected,CONFIRMED,0,blue_hsv_shape,-0.3467,0.2675,2.9621,2.7919,0.3467,0.3250,0.930,2.7386,0.3609,0.3250,2.7919,0.3467,0.3250,0.0393,0.0393,0.0393,0.000,0.5883
114,3804,543.86,474.91,1035.50,815.76,detected,CONFIRMED,0,blue_hsv_shape,-0.3633,0.2682,2.9593,2.7890,0.3633,0.3250,0.935,2.7328,0.3686,0.3250,2.7890,0.3633,0.3250,0.0392,0.0392,0.0392,0.000,0.3473
115,3837,543.90,475.16,1026.83,814.99,detected,CONFIRMED,0,blue_hsv_shape,-0.3787,0.2690,2.9566,2.7862,0.3787,0.3250,0.938,2.7363,0.3784,0.3250,2.7862,0.3787,0.3250,0.0392,0.0392,0.0392,0.000,0.1882
116,3871,541.34,475.29,1018.35,812.89,detected,CONFIRMED,0,blue_hsv_shape,-0.3937,0.2693,2.9553,2.7849,0.3937,0.3250,0.936,2.7463,0.3916,0.3250,2.7849,0.3937,0.3250,0.0392,0.0392,0.0392,0.000,0.0776
117,3904,538.97,475.34,1009.21,809.47,detected,CONFIRMED,0,blue_hsv_shape,-0.4086,0.2690,2.9565,2.7861,0.4086,0.3250,0.939,2.7628,0.4063,0.3250,2.7861,0.4086,0.3250,0.0392,0.0392,0.0392,0.000,0.0089
118,3937,538.09,475.51,1004.66,807.33,detected,CONFIRMED,0,blue_hsv_shape,-0.4220,0.2683,2.9589,2.7887,0.4220,0.3250,0.939,2.7734,0.4136,0.3250,2.7887,0.4220,0.3250,0.0391,0.0391,0.0391,0.000,0.0266
119,3971,535.79,474.13,999.83,804.50,detected,CONFIRMED,0,blue_hsv_shape,-0.4346,0.2672,2.9632,2.7931,0.4346,0.3250,0.937,2.7874,0.4233,0.3250,2.7931,0.4346,0.3250,0.0391,0.0391,0.0391,0.000,0.0171
120,4004,533.19,473.26,989.82,801.40,detected,CONFIRMED,0,blue_hsv_shape,-0.4476,0.2655,2.9693,2.7994,0.4476,0.3250,0.945,2.8027,0.4394,0.3250,2.7994,0.4476,0.3250,0.0391,0.0391,0.0391,0.000,0.0112
121,4037,529.89,472.53,979.56,801.55,detected,CONFIRMED,0,blue_hsv_shape,-0.4609,0.2643,2.9741,2.8044,0.4609,0.3250,0.920,2.8014,0.4544,0.3250,2.8044,0.4609,0.3250,0.0392,0.0392,0.0392,0.000,0.0209
122,4071,526.50,471.77,968.44,796.97,detected,CONFIRMED,0,blue_hsv_shape,-0.4752,0.2621,2.9821,2.8126,0.4752,0.3250,0.947,2.8244,0.4739,0.3250,2.8126,0.4752,0.3250,0.0391,0.0391,0.0391,0.000,0.0642
123,4104,525.12,471.54,962.76,794.39,detected,CONFIRMED,0,blue_hsv_shape,-0.4886,0.2597,2.9912,2.8221,0.4886,0.3250,0.947,2.8375,0.4838,0.3250,2.8221,0.4886,0.3250,0.0391,0.0391,0.0391,0.000,0.0395
124,4137,523.43,471.47,955.30,791.56,detected,CONFIRMED,0,blue_hsv_shape,-0.5018,0.2569,3.0015,2.8327,0.5018,0.3250,0.949,2.8519,0.4963,0.3250,2.8327,0.5018,0.3250,0.0391,0.0391,0.0391,0.000,0.0550
125,4171,520.58,471.48,946.58,788.59,detected,CONFIRMED,0,blue_hsv_shape,-0.5153,0.2538,3.0130,2.8446,0.5153,0.3250,0.950,2.8672,0.5118,0.3250,2.8446,0.5153,0.3250,0.0391,0.0391,0.0391,0.000,0.0684
126,4204,518.03,471.31,937.17,775.08,detected,CONFIRMED,0,blue_hsv_shape,-0.5309,0.2477,3.0359,2.8683,0.5309,0.3250,0.948,2.9400,0.5369,0.3250,2.8683,0.5309,0.3250,0.0390,0.0390,0.0390,0.000,1.6433
127,4238,515.64,472.28,926.34,774.44,detected,CONFIRMED,0,blue_hsv_shape,-0.5467,0.2422,3.0564,2.8895,0.5467,0.3250,0.948,2.9430,0.5529,0.3250,2.8895,0.5467,0.3250,0.0390,0.0390,0.0390,0.000,0.1194
128,4271,514.84,472.28,920.71,765.17,detected,CONFIRMED,0,blue_hsv_shape,-0.5626,0.2350,3.0834,2.9175,0.5626,0.3250,0.948,2.9950,0.5689,0.3250,2.9175,0.5626,0.3250,0.0390,0.0390,0.0390,0.000,1.1233
129,4304,512.60,473.11,907.78,766.85,detected,CONFIRMED,0,blue_hsv_shape,-0.5788,0.2292,3.1049,2.9398,0.5788,0.3250,0.945,2.9847,0.5853,0.3250,2.9398,0.5788,0.3250,0.0390,0.0390,0.0390,0.000,0.0183
130,4338,510.77,473.48,898.70,767.56,detected,CONFIRMED,0,blue_hsv_shape,-0.5943,0.2245,3.1225,2.9580,0.5943,0.3250,0.942,2.9801,0.5976,0.3250,2.9580,0.5943,0.3250,0.0390,0.0390,0.0390,0.000,0.0004
131,4371,508.79,473.51,888.21,766.47,detected,CONFIRMED,0,blue_hsv_shape,-0.6100,0.2203,3.1381,2.9742,0.6100,0.3250,0.940,2.9857,0.6135,0.3250,2.9742,0.6100,0.3250,0.0390,0.0390,0.0390,0.000,0.0031
132,4404,507.57,473.31,876.17,768.57,detected,CONFIRMED,0,blue_hsv_shape,-0.6253,0.2174,3.1490,2.9854,0.6253,0.3250,0.894,2.9731,0.6271,0.3250,2.9854,0.6253,0.3250,0.0392,0.0392,0.0392,0.000,0.1429
133,4438,507.49,473.03,869.34,770.46,detected,CONFIRMED,0,blue_hsv_shape,-0.6391,0.2156,3.1557,2.9923,0.6391,0.3250,0.894,2.9621,0.6333,0.3250,2.9923,0.6391,0.3250,0.0394,0.0394,0.0394,0.000,0.2383
134,4471,508.08,472.69,862.01,771.43,detected,CONFIRMED,0,blue_hsv_shape,-0.6515,0.2146,3.1596,2.9964,0.6515,0.3250,0.894,2.9563,0.6403,0.3250,2.9964,0.6515,0.3250,0.0395,0.0395,0.0395,0.000,0.2545
135,4505,507.68,474.67,854.54,770.40,detected,CONFIRMED,0,blue_hsv_shape,-0.6633,0.2137,3.1629,2.9999,0.6633,0.3250,0.896,2.9617,0.6506,0.3250,2.9999,0.6633,0.3250,0.0396,0.0396,0.0396,0.000,0.1208
136,4538,507.55,474.97,847.08,752.64,detected,CONFIRMED,0,blue_hsv_shape,-0.6779,0.2082,3.1834,3.0211,0.6779,0.3250,0.931,3.0643,0.6793,0.3250,3.0211,0.6779,0.3250,0.0395,0.0395,0.0395,0.000,1.7283
137,4571,507.52,476.23,839.45,750.12,detected,CONFIRMED,0,blue_hsv_shape,-0.6921,0.2028,3.2035,3.0418,0.6921,0.3250,0.931,3.0790,0.6916,0.3250,3.0418,0.6921,0.3250,0.0395,0.0395,0.0395,0.000,0.0850
138,4605,507.82,477.08,835.66,749.02,detected,CONFIRMED,0,blue_hsv_shape,-0.7047,0.1979,3.2216,3.0606,0.7047,0.3250,0.931,3.0854,0.6971,0.3250,3.0606,0.7047,0.3250,0.0394,0.0394,0.0394,0.000,0.0354
139,4638,506.87,476.83,829.25,737.99,detected,CONFIRMED,0,blue_hsv_shape,-0.7190,0.1906,3.2490,3.0890,0.7190,0.3250,0.929,3.1529,0.7196,0.3250,3.0890,0.7190,0.3250,0.0394,0.0394,0.0394,0.000,1.1883
140,4671,505.81,477.57,823.13,739.76,detected,CONFIRMED,0,blue_hsv_shape,-0.7319,0.1849,3.2704,3.1111,0.7319,0.3250,0.930,3.1415,0.7264,0.3250,3.1111,0.7319,0.3250,0.0393,0.0393,0.0393,0.000,0.0213
141,4705,505.08,476.39,815.73,740.38,detected,CONFIRMED,0,blue_hsv_shape,-0.7441,0.1803,3.2875,3.1288,0.7441,0.3250,0.924,3.1371,0.7358,0.3250,3.1288,0.7441,0.3250,0.0393,0.0393,0.0393,0.000,0.0395
142,4738,502.66,474.88,806.87,738.81,detected,CONFIRMED,0,blue_hsv_shape,-0.7568,0.1761,3.3033,3.1451,0.7568,0.3250,0.922,3.1463,0.7519,0.3250,3.1451,0.7568,0.3250,0.0393,0.0393,0.0393,0.000,0.0034
143,4771,500.51,473.94,802.08,738.18,detected,CONFIRMED,0,blue_hsv_shape,-0.7689,0.1724,3.3168,3.1591,0.7689,0.3250,0.922,3.1499,0.7614,0.3250,3.1591,0.7689,0.3250,0.0393,0.0393,0.0393,0.000,0.0484
144,4805,498.26,473.33,797.04,737.11,detected,CONFIRMED,0,blue_hsv_shape,-0.7805,0.1692,3.3287,3.1715,0.7805,0.3250,0.919,3.1561,0.7720,0.3250,3.1715,0.7805,0.3250,0.0393,0.0393,0.0393,0.000,0.0524
145,4838,493.05,473.49,791.56,743.49,detected,CONFIRMED,0,blue_hsv_shape,-0.7907,0.1686,3.3309,3.1738,0.7907,0.3250,0.919,3.1158,0.7769,0.3250,3.1738,0.7907,0.3250,0.0393,0.0393,0.0393,0.000,1.1023
146,4872,482.11,465.96,785.97,739.70,detected,CONFIRMED,0,blue_hsv_shape,-0.8036,0.1673,3.3359,3.1790,0.8036,0.3250,0.895,3.1383,0.8027,0.3250,3.1790,0.8036,0.3250,0.0395,0.0395,0.0395,0.000,0.0638
147,4905,475.39,461.52,779.30,744.43,detected,CONFIRMED,0,blue_hsv_shape,-0.8160,0.1678,3.3339,3.1769,0.8160,0.3250,0.896,3.1082,0.8130,0.3250,3.1769,0.8160,0.3250,0.0395,0.0395,0.0395,0.000,1.0639
148,4938,471.78,458.65,775.94,747.33,detected,CONFIRMED,0,blue_hsv_shape,-0.8269,0.1695,3.3279,3.1706,0.8269,0.3250,0.893,3.0900,0.8176,0.3250,3.1706,0.8269,0.3250,0.0396,0.0396,0.0396,0.000,0.9249
149,4972,469.47,457.01,770.85,749.27,detected,CONFIRMED,0,blue_hsv_shape,-0.8368,0.1718,3.3191,3.1616,0.8368,0.3250,0.899,3.0778,0.8241,0.3250,3.1616,0.8368,0.3250,0.0397,0.0397,0.0397,0.000,0.8132
150,5005,467.85,455.71,765.43,745.11,detected,CONFIRMED,0,blue_hsv_shape,-0.8474,0.1728,3.3153,3.1576,0.8474,0.3250,0.866,3.1027,0.8388,0.3250,3.1576,0.8474,0.3250,0.0399,0.0399,0.0399,0.000,0.0346
151,5038,467.56,454.53,759.76,728.12,detected,CONFIRMED,0,blue_hsv_shape,-0.8618,0.1689,3.3299,3.1727,0.8618,0.3250,0.897,3.2095,0.8715,0.3250,3.1727,0.8618,0.3250,0.0399,0.0399,0.0399,0.000,2.0062
152,5072,467.82,454.58,754.86,716.50,detected,CONFIRMED,0,blue_hsv_shape,-0.8783,0.1619,3.3561,3.1999,0.8783,0.3250,0.898,3.2863,0.8959,0.3250,3.1999,0.8783,0.3250,0.0399,0.0399,0.0399,0.000,1.9278
153,5105,467.52,455.26,752.28,709.54,detected,CONFIRMED,0,blue_hsv_shape,-0.8949,0.1535,3.3876,3.2324,0.8949,0.3250,0.898,3.3339,0.9111,0.3250,3.2324,0.8949,0.3250,0.0398,0.0398,0.0398,0.000,1.2775
154,5138,465.54,456.07,748.28,704.78,detected,CONFIRMED,0,blue_hsv_shape,-0.9117,0.1445,3.4210,3.2670,0.9117,0.3250,0.899,3.3668,0.9271,0.3250,3.2670,0.9117,0.3250,0.0398,0.0398,0.0398,0.000,0.9093
155,5172,464.46,457.31,744.43,701.51,detected,CONFIRMED,0,blue_hsv_shape,-0.9279,0.1356,3.4541,3.3013,0.9279,0.3250,0.899,3.3897,0.9395,0.3250,3.3013,0.9279,0.3250,0.0398,0.0398,0.0398,0.000,0.5720
156,5205,462.93,458.69,739.59,705.76,detected,CONFIRMED,0,blue_hsv_shape,-0.9416,0.1295,3.4772,3.3252,0.9416,0.3250,0.896,3.3592,0.9407,0.3250,3.3252,0.9416,0.3250,0.0398,0.0398,0.0398,0.000,0.0801
157,5239,459.30,458.97,734.94,702.49,detected,CONFIRMED,0,blue_hsv_shape,-0.9559,0.1231,3.5007,3.3495,0.9559,0.3250,0.898,3.3818,0.9576,0.3250,3.3495,0.9559,0.3250,0.0398,0.0398,0.0398,0.000,0.1291
158,5272,457.29,459.63,732.60,706.44,detected,CONFIRMED,0,blue_hsv_shape,-0.9674,0.1192,3.5154,3.3648,0.9674,0.3250,0.898,3.3536,0.9565,0.3250,3.3648,0.9674,0.3250,0.0398,0.0398,0.0398,0.000,0.3574
159,5305,456.62,459.80,729.37,708.39,detected,CONFIRMED,0,blue_hsv_shape,-0.9768,0.1167,3.5247,3.3744,0.9768,0.3250,0.897,3.3397,0.9583,0.3250,3.3744,0.9768,0.3250,0.0398,0.0398,0.0398,0.000,0.3812
160,5339,455.53,459.31,726.78,703.12,detected,CONFIRMED,0,blue_hsv_shape,-0.9869,0.1131,3.5383,3.3884,0.9869,0.3250,0.900,3.3765,0.9727,0.3250,3.3884,0.9869,0.3250,0.0398,0.0398,0.0398,0.000,0.0416
161,5372,455.12,459.09,725.61,699.32,detected,CONFIRMED,0,blue_hsv_shape,-0.9965,0.1089,3.5539,3.4047,0.9965,0.3250,0.899,3.4037,0.9817,0.3250,3.4047,0.9965,0.3250,0.0398,0.0398,0.0398,0.000,0.0401
162,5405,455.08,459.03,725.31,696.59,detected,CONFIRMED,0,blue_hsv_shape,-1.0050,0.1045,3.5702,3.4215,1.0050,0.3250,0.901,3.4235,0.9872,0.3250,3.4215,1.0050,0.3250,0.0397,0.0397,0.0397,0.000,0.0486
163,5439,455.21,459.08,725.48,695.10,detected,CONFIRMED,0,blue_hsv_shape,-1.0121,0.1004,3.5855,3.4373,1.0121,0.3250,0.901,3.4344,0.9896,0.3250,3.4373,1.0121,0.3250,0.0397,0.0397,0.0397,0.000,0.0855
164,5472,455.40,459.12,725.87,693.95,detected,CONFIRMED,0,blue_hsv_shape,-1.0176,0.0967,3.5994,3.4517,1.0176,0.3250,0.902,3.4428,0.9909,0.3250,3.4517,1.0176,0.3250,0.0397,0.0397,0.0397,0.000,0.1254
165,5506,455.51,459.18,725.37,693.46,detected,CONFIRMED,0,blue_hsv_shape,-1.0220,0.0935,3.6112,3.4639,1.0220,0.3250,0.899,3.4464,0.9924,0.3250,3.4639,1.0220,0.3250,0.0397,0.0397,0.0397,0.000,0.1875
166,5539,455.66,459.20,725.18,692.91,detected,CONFIRMED,0,blue_hsv_shape,-1.0252,0.0909,3.6212,3.4743,1.0252,0.3250,0.900,3.4505,0.9935,0.3250,3.4743,1.0252,0.3250,0.0397,0.0397,0.0397,0.000,0.2195
167,5572,455.79,459.58,725.18,698.05,detected,CONFIRMED,0,blue_hsv_shape,-1.0253,0.0906,3.6222,3.4753,1.0253,0.3250,0.903,3.4129,0.9837,0.3250,3.4753,1.0253,0.3250,0.0397,0.0397,0.0397,0.000,1.3925
168,5606,454.93,459.93,725.21,705.82,detected,CONFIRMED,0,blue_hsv_shape,-1.0223,0.0933,3.6119,3.4647,1.0223,0.3250,0.903,3.3573,0.9708,0.3250,3.4647,1.0223,0.3250,0.0397,0.0397,0.0397,0.000,2.8663
169,5639,454.39,459.85,725.34,710.80,detected,CONFIRMED,0,blue_hsv_shape,-1.0173,0.0978,3.5954,3.4476,1.0173,0.3250,0.904,3.3225,0.9625,0.3250,3.4476,1.0173,0.3250,0.0397,0.0397,0.0397,0.107,2.4936
170,5672,454.06,459.58,725.49,713.76,detected,CONFIRMED,0,blue_hsv_shape,-1.0113,0.1030,3.5760,3.4275,1.0113,0.3250,0.905,3.3021,0.9576,0.3250,3.4275,1.0113,0.3250,0.0397,0.0397,0.0397,0.368,1.9780
171,5706,453.89,459.28,725.64,715.33,detected,CONFIRMED,0,blue_hsv_shape,-1.0048,0.1083,3.5560,3.4068,1.0048,0.3250,0.905,3.2915,0.9549,0.3250,3.4068,1.0048,0.3250,0.0397,0.0397,0.0397,0.596,1.4578
172,5739,453.74,459.02,724.81,715.99,detected,STATIONARY,0,blue_hsv_shape,-0.9987,0.1135,3.5367,3.3868,0.9987,0.3250,0.906,3.2869,0.9550,0.3250,3.3868,0.9987,0.3250,0.0397,0.0397,0.0397,0.759,0.9934
173,5772,453.75,458.36,724.77,716.08,detected,STATIONARY,0,blue_hsv_shape,-0.9929,0.1182,3.5192,3.3687,0.9929,0.3250,0.905,3.2863,0.9549,0.3250,3.3687,0.9929,0.3250,0.0396,0.0396,0.0396,0.798,0.6524
174,5806,453.75,457.94,724.30,715.89,detected,STATIONARY,0,blue_hsv_shape,-0.9875,0.1224,3.5035,3.3525,0.9875,0.3250,0.906,3.2875,0.9559,0.3250,3.3525,0.9875,0.3250,0.0396,0.0396,0.0396,0.731,0.3962
175,5839,453.80,457.71,724.02,715.59,detected,CONFIRMED,0,blue_hsv_shape,-0.9828,0.1260,3.4900,3.3385,0.9828,0.3250,0.906,3.2896,0.9567,0.3250,3.3385,0.9828,0.3250,0.0396,0.0396,0.0396,0.650,0.2271
176,5873,452.89,457.61,723.81,715.25,detected,CONFIRMED,0,blue_hsv_shape,-0.9788,0.1291,3.4784,3.3265,0.9788,0.3250,0.907,3.2918,0.9588,0.3250,3.3265,0.9788,0.3250,0.0396,0.0396,0.0396,0.584,0.1125
177,5906,452.32,457.61,723.74,714.94,detected,CONFIRMED,0,blue_hsv_shape,-0.9754,0.1317,3.4688,3.3165,0.9754,0.3250,0.907,3.2939,0.9602,0.3250,3.3165,0.9754,0.3250,0.0396,0.0396,0.0396,0.538,0.0516
178,5939,452.00,457.65,723.75,714.67,detected,CONFIRMED,0,blue_hsv_shape,-0.9725,0.1338,3.4608,3.3083,0.9725,0.3250,0.907,3.2957,0.9610,0.3250,3.3083,0.9725,0.3250,0.0396,0.0396,0.0396,0.512,0.0203
179,5973,451.83,457.68,723.80,713.97,detected,CONFIRMED,0,blue_hsv_shape,-0.9702,0.1354,3.4550,3.3022,0.9702,0.3250,0.908,3.3005,0.9624,0.3250,3.3022,0.9702,0.3250,0.0396,0.0396,0.0396,0.507,0.0063
180,6006,450.84,457.74,724.27,713.50,detected,CONFIRMED,0,blue_hsv_shape,-0.9685,0.1365,3.4507,3.2978,0.9685,0.3250,0.907,3.3037,0.9639,0.3250,3.2978,0.9685,0.3250,0.0396,0.0396,0.0396,0.517,0.0092
181,6039,450.22,457.81,724.62,713.19,detected,CONFIRMED,0,blue_hsv_shape,-0.9671,0.1373,3.4477,3.2947,0.9671,0.3250,0.909,3.3057,0.9648,0.3250,3.2947,0.9671,0.3250,0.0396,0.0396,0.0396,0.538,0.0158
182,6073,450.79,457.88,724.45,713.01,detected,CONFIRMED,0,blue_hsv_shape,-0.9659,0.1379,3.4457,3.2927,0.9659,0.3250,0.908,3.3070,0.9646,0.3250,3.2927,0.9659,0.3250,0.0396,0.0396,0.0396,0.565,0.0223
183,6106,451.23,457.94,724.31,712.92,detected,CONFIRMED,0,blue_hsv_shape,-0.9649,0.1382,3.4445,3.2914,0.9649,0.3250,0.908,3.3077,0.9644,0.3250,3.2914,0.9649,0.3250,0.0396,0.0396,0.0396,0.597,0.0264
184,6139,451.55,457.98,724.19,712.88,detected,CONFIRMED,0,blue_hsv_shape,-0.9640,0.1384,3.4438,3.2907,0.9640,0.3250,0.908,3.3080,0.9642,0.3250,3.2907,0.9640,0.3250,0.0396,0.0396,0.0396,0.631,0.0288
185,6173,451.77,458.00,724.10,712.87,detected,CONFIRMED,0,blue_hsv_shape,-0.9633,0.1384,3.4436,3.2904,0.9633,0.3250,0.908,3.3080,0.9640,0.3250,3.2904,0.9633,0.3250,0.0396,0.0396,0.0396,0.665,0.0296
186,6206,451.85,458.02,723.08,712.88,detected,CONFIRMED,0,blue_hsv_shape,-0.9629,0.1384,3.4437,3.2906,0.9629,0.3250,0.908,3.3079,0.9653,0.3250,3.2906,0.9629,0.3250,0.0396,0.0396,0.0396,0.700,0.0298
187,6240,451.92,458.03,722.44,712.89,detected,STATIONARY,0,blue_hsv_shape,-0.9628,0.1383,3.4440,3.2909,0.9628,0.3250,0.882,3.3077,0.9660,0.3250,3.2909,0.9628,0.3250,0.0397,0.0397,0.0397,0.733,0.0278
188,6273,451.99,458.49,722.04,712.95,detected,STATIONARY,0,blue_hsv_shape,-0.9628,0.1382,3.4445,3.2914,0.9628,0.3250,0.882,3.3074,0.9663,0.3250,3.2914,0.9628,0.3250,0.0398,0.0398,0.0398,0.764,0.0261
189,6306,452.04,458.80,721.82,712.97,detected,STATIONARY,0,blue_hsv_shape,-0.9629,0.1380,3.4452,3.2921,0.9629,0.3250,0.882,3.3072,0.9665,0.3250,3.2921,0.9629,0.3250,0.0399,0.0399,0.0399,0.794,0.0238
190,6340,451.13,458.99,721.66,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9633,0.1378,3.4460,3.2929,0.9633,0.3250,0.882,3.3070,0.9679,0.3250,3.2929,0.9633,0.3250,0.0400,0.0400,0.0400,0.823,0.0228
191,6373,450.53,459.09,721.63,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9639,0.1376,3.4469,3.2938,0.9639,0.3250,0.882,3.3070,0.9688,0.3250,3.2938,0.9639,0.3250,0.0400,0.0400,0.0400,0.850,0.0198
192,6406,450.16,459.13,721.66,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9646,0.1373,3.4479,3.2948,0.9646,0.3250,0.881,3.3070,0.9692,0.3250,3.2948,0.9646,0.3250,0.0400,0.0400,0.0400,0.875,0.0167
193,6440,449.94,459.14,721.73,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9652,0.1370,3.4489,3.2959,0.9652,0.3250,0.881,3.3070,0.9694,0.3250,3.2959,0.9652,0.3250,0.0401,0.0401,0.0401,0.898,0.0137
194,6473,449.84,459.13,721.81,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9658,0.1368,3.4499,3.2970,0.9658,0.3250,0.881,3.3070,0.9695,0.3250,3.2970,0.9658,0.3250,0.0401,0.0401,0.0401,0.918,0.0110
195,6507,449.80,459.11,721.87,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9664,0.1365,3.4509,3.2980,0.9664,0.3250,0.881,3.3070,0.9694,0.3250,3.2980,0.9664,0.3250,0.0401,0.0401,0.0401,0.936,0.0086
196,6540,449.80,459.09,721.93,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9669,0.1362,3.4519,3.2991,0.9669,0.3250,0.881,3.3070,0.9693,0.3250,3.2991,0.9669,0.3250,0.0401,0.0401,0.0401,0.952,0.0066
197,6573,449.83,459.06,721.97,712.98,detected,STATIONARY,0,blue_hsv_shape,-0.9673,0.1360,3.4529,3.3001,0.9673,0.3250,0.881,3.3070,0.9693,0.3250,3.3001,0.9673,0.3250,0.0401,0.0401,0.0401,0.965,0.0050
198,6607,449.86,459.05,721.99,712.99,detected,STATIONARY,0,blue_hsv_shape,-0.9677,0.1357,3.4538,3.3010,0.9677,0.3250,0.881,3.3069,0.9692,0.3250,3.3010,0.9677,0.3250,0.0401,0.0401,0.0401,0.976,0.0037
199,6640,449.89,459.03,722.01,712.99,detected,STATIONARY,0,blue_hsv_shape,-0.9681,0.1355,3.4546,3.3019,0.9681,0.3250,0.881,3.3069,0.9691,0.3250,3.3019,0.9681,0.3250,0.0401,0.0401,0.0401,0.984,0.0026
200,6673,449.55,459.02,723.39,712.99,detected,STATIONARY,0,blue_hsv_shape,-0.9681,0.1353,3.4554,3.3027,0.9681,0.3250,0.882,3.3070,0.9677,0.3250,3.3027,0.9681,0.3250,0.0401,0.0401,0.0401,0.990,0.0021
201,6707,449.28,459.01,724.31,713.00,detected,STATIONARY,0,blue_hsv_shape,-0.9679,0.1351,3.4561,3.3034,0.9679,0.3250,0.882,3.3070,0.9668,0.3250,3.3034,0.9679,0.3250,0.0401,0.0401,0.0401,0.993,0.0015
